unit tests for ClassNeedle
p 1 (mm/int)
t 1 (C)
rh 1 (%)
u 1 (m/s)
Qsi 1 (W/m^2)
$ea ea(t, rh)
#############	p	t	rh	u	Qsi
2006	1	9	17	0	0.0	1.56	59.87	2.82	80.76
2006	1	9	18	0	0.0	-0.44	66.11	2.19	10.81
2006	1	9	19	0	0.0	-1.45	71.49	2.78	0.0
2006	1	9	20	0	0.0	-2.22	75.28	3.02	0.0
2006	1	9	21	0	0.0	-2.98	78.5	3.04	0.0
2006	1	9	22	0	0.0	-3.12	78.81	2.72	0.0
2006	1	9	23	0	0.0	-3.3	79.68	2.47	0.0
2006	1	9	24	0	0.0	-3.59	81.23	2.16	0.0
2006	1	10	1	0	0.0	-4.38	85.03	1.53	0.0
2006	1	10	2	0	0.0	-4.75	84.46	1.72	0.0
2006	1	10	3	0	0.0	-4.89	84.03	1.14	0.0
2006	1	10	4	0	0.0	-5.33	84.04	0.16	0.0
2006	1	10	5	0	0.0	-5.34	83.16	0.56	0.0
2006	1	10	6	0	0.0	-4.94	81.22	1.1	0.0
2006	1	10	7	0	0.0	-4.25	79.67	1.6	0.0
2006	1	10	8	0	0.0	-3.92	80.06	2.43	0.0
2006	1	10	9	0	0.0	-3.66	79.66	2.55	0.0
2006	1	10	10	0	0.0	-3.34	79.1	2.8	0.49
2006	1	10	11	0	0.0	-2.89	78.75	3.02	18.68
2006	1	10	12	0	0.0	-2.44	78.59	2.88	44.93
2006	1	10	13	0	0.0	-2.27	79.76	2.7	74.96
2006	1	10	14	0	0.0	-1.92	79.71	2.74	95.03
2006	1	10	15	0	0.0	-1.75	80.29	2.52	96.3
2006	1	10	16	0	0.0	-1.61	80.7	2.36	91.76
2006	1	10	17	0	0.01	-1.87	83.43	1.6	49.64
2006	1	10	18	0	0.02	-2.45	88.3	1.21	6.2
2006	1	10	19	0	0.04	-2.87	91.07	1.14	0.0
2006	1	10	20	0	0.03	-3.23	93.0	0.77	0.0
2006	1	10	21	0	0.03	-3.04	91.87	0.27	0.0
2006	1	10	22	0	0.03	-3.09	92.62	0.48	0.0
2006	1	10	23	0	0.02	-3.58	95.04	0.5	0.0
2006	1	10	24	0	0.02	-3.7	96.26	0.07	0.0
2006	1	11	1	0	0.16	-3.64	92.11	1.6	0.0
2006	1	11	2	0	0.16	-3.58	92.67	1.06	0.0
2006	1	11	3	0	0.1	-3.53	92.24	1.05	0.0
2006	1	11	4	0	0.15	-3.55	92.96	0.98	0.0
2006	1	11	5	0	0.22	-3.58	93.27	0.99	0.0
2006	1	11	6	0	0.11	-3.54	92.26	0.64	0.0
2006	1	11	7	0	0.03	-3.47	90.94	0.74	0.0
2006	1	11	8	0	0.0	-3.33	88.85	1.74	0.0
2006	1	11	9	0	0.0	-3.39	90.0	1.6	0.0
2006	1	11	10	0	0.0	-3.46	90.3	1.43	0.76
2006	1	11	11	0	0.01	-3.07	87.82	1.47	30.61
2006	1	11	12	0	0.01	-2.24	82.17	2.0	80.47
2006	1	11	13	0	0.01	-1.75	77.26	1.96	149.6
2006	1	11	14	0	0.04	-1.28	73.7	1.55	148.36
2006	1	11	15	0	0.04	-0.77	69.42	1.32	169.91
2006	1	11	16	0	0.02	-0.78	68.64	1.46	138.58
2006	1	11	17	0	0.03	-1.35	72.38	1.06	75.82
2006	1	11	18	0	0.01	-2.43	78.51	0.81	11.54
2006	1	11	19	0	0.0	-2.77	79.98	0.98	0.0
2006	1	11	20	0	0.0	-4.53	87.56	1.63	0.0
2006	1	11	21	0	0.0	-4.66	88.26	1.77	0.0
2006	1	11	22	0	0.0	-4.97	88.4	1.98	0.0
2006	1	11	23	0	0.0	-5.57	89.07	2.26	0.0
2006	1	11	24	0	0.0	-6.38	89.86	2.54	0.0
2006	1	12	1	0	0.0	-6.36	88.5	2.93	0.0
2006	1	12	2	0	0.0	-6.55	88.59	2.94	0.0
2006	1	12	3	0	0.0	-6.66	87.95	2.93	0.0
2006	1	12	4	0	0.0	-6.82	87.05	2.89	0.0
2006	1	12	5	0	0.0	-6.96	85.93	2.79	0.0
2006	1	12	6	0	0.0	-7.08	85.19	2.64	0.0
2006	1	12	7	0	0.0	-7.32	85.11	2.6	0.0
2006	1	12	8	0	0.0	-7.58	85.44	2.61	0.0
2006	1	12	9	0	0.0	-7.67	85.92	2.43	0.0
2006	1	12	10	0	0.0	-7.76	86.6	2.25	1.24
2006	1	12	11	0	0.0	-6.78	86.15	1.78	51.77
2006	1	12	12	0	0.0	-4.24	75.36	1.45	153.21
2006	1	12	13	0	0.0	-2.28	68.89	1.67	202.28
2006	1	12	14	0	0.0	-0.82	63.22	1.73	231.79
2006	1	12	15	0	0.0	-0.04	59.33	1.41	238.65
2006	1	12	16	0	0.0	-0.05	59.66	0.46	188.39
2006	1	12	17	0	0.0	-0.65	63.25	1.32	106.24
2006	1	12	18	0	0.0	-2.68	73.38	2.49	16.92
2006	1	12	19	0	0.0	-4.54	82.8	2.37	0.0
2006	1	12	20	0	0.0	-5.56	84.12	2.65	0.0
2006	1	12	21	0	0.0	-5.84	84.36	2.99	0.0
2006	1	12	22	0	0.0	-5.86	84.96	3.04	0.0
2006	1	12	23	0	0.0	-5.75	85.83	2.98	0.0
2006	1	12	24	0	0.0	-5.64	86.56	3.13	0.0
2006	1	13	1	0	0.0	-5.9	87.78	2.57	0.0
2006	1	13	2	0	0.0	-5.73	88.1	2.9	0.0
2006	1	13	3	0	0.0	-5.63	87.65	3.0	0.0
2006	1	13	4	0	0.0	-5.47	87.18	3.34	0.0
2006	1	13	5	0	0.0	-5.42	87.5	3.4	0.0
2006	1	13	6	0	0.0	-5.29	87.97	3.1	0.0
2006	1	13	7	0	0.0	-5.18	87.72	3.27	0.0
2006	1	13	8	0	0.0	-5.26	87.5	3.02	0.0
2006	1	13	9	0	0.0	-5.79	88.71	2.81	0.0
2006	1	13	10	0	0.0	-6.0	88.18	2.55	1.17
2006	1	13	11	0	0.0	-5.74	85.95	2.1	42.88
2006	1	13	12	0	0.0	-4.33	78.11	1.79	134.71
2006	1	13	13	0	0.0	-2.34	68.71	0.88	200.34
2006	1	13	14	0	0.0	-0.36	60.12	0.89	245.08
2006	1	13	15	0	0.0	1.03	59.22	1.25	252.13
2006	1	13	16	0	0.0	1.28	60.59	1.58	197.38
2006	1	13	17	0	0.0	0.32	65.98	2.1	108.6
2006	1	13	18	0	0.0	-1.21	70.26	2.47	15.91
2006	1	13	19	0	0.0	-2.69	78.15	2.07	0.0
2006	1	13	20	0	0.0	-3.72	83.57	1.48	0.0
2006	1	13	21	0	0.0	-3.0	77.97	0.78	0.0
2006	1	13	22	0	0.0	-3.31	79.65	0.2	0.0
2006	1	13	23	0	0.0	-3.8	82.19	0.15	0.0
2006	1	13	24	0	0.0	-4.34	84.8	0.7	0.0
2006	1	14	1	0	0.0	-6.34	87.51	0.28	0.0
2006	1	14	2	0	0.0	-5.66	85.94	0.62	0.0
2006	1	14	3	0	0.0	-6.96	88.38	1.59	0.0
2006	1	14	4	0	0.0	-7.86	89.66	2.15	0.0
2006	1	14	5	0	0.0	-8.08	90.25	2.23	0.0
2006	1	14	6	0	0.0	-8.27	90.79	2.03	0.0
2006	1	14	7	0	0.0	-8.34	91.45	2.07	0.0
2006	1	14	8	0	0.0	-8.36	92.18	1.98	0.0
2006	1	14	9	0	0.0	-8.39	92.47	1.79	0.0
2006	1	14	10	0	0.0	-8.27	93.02	1.36	1.28
2006	1	14	11	0	0.0	-7.21	93.45	0.86	42.87
2006	1	14	12	0	0.0	-6.44	91.82	0.63	87.68
2006	1	14	13	0	0.0	-6.06	89.79	1.08	153.22
2006	1	14	14	0	0.0	-5.43	87.24	1.3	144.08
2006	1	14	15	0	0.0	-4.61	82.94	1.27	184.74
2006	1	14	16	0	0.0	-4.4	81.71	1.42	130.27
